1998,Rudolph the Red-Nosed Reindeer: The Movie
1998,The Rugrats Movie
1998,Rush Hour
1998,Rushmore
1998,Safe Men
1998,Saving Private Ryan
1998,Savior
1998,The Second Arrival
1998,Senseless
1998,Shadrach
1998,Shakespeare in Love
1998,The Siege
1998,Simon Birch
1998,A Simple Plan
1998,Since You've Been Gone
1998,Six Days Seven Nights
1998,Six-String Samurai
1998,Slam
1998,Slappy and the Stinkers
1998,Slums of Beverly Hills
1998,Small Soldiers
1998,Smoke Signals
1998,Snake Eyes
1998,Soldier
1998,Somewhere in the City
1998,Sour Grapes
1998,Species II
1998,Sphere
1998,Spice World
1998,Star Trek: Insurrection
1998,Stepmom
1998,Strangeland
1998,Suicide Kings
1998,Tarzan and the Lost City
1998,There's Something About Mary
1998,Thick as Thieves
1998,The Thin Red Line
1998,The Truman Show
1998,Twilight
1998,U.S. Marshals
1998,Urban Legend
1998,Vampires
1998,Very Bad Things
1998,The Waterboy
1998,The Wedding Singer
1998,What Dreams May Come
1998,Why Do Fools Fall in Love
1998,Wide Awake
1998,Wild Things
1998,Without Limits
1998,Woo
1998,Wrongfully Accused
1998,The X-Files
1998,Your Friends & Neighbors
1998,You've Got Mail
1998,Zero Effect
1999,10 Things I Hate About You
1999,The 13th Warrior
1999,200 Cigarettes
1999,The 4th Floor
1999,8mm
1999,The Adventures of Elmo in Grouchland
1999,American Beauty
1999,American Movie
1999,American Pie
1999,Analyze This
1999,Angel's Dance
1999,Animal Farm
1999,Anna and the King
1999,Annie
1999,Any Given Sunday
1999,Anywhere but Here
1999,Arlington Road
1999,The Astronaut's Wife
1999,At First Sight
1999,Atomic Train
1999,Austin Powers: The Spy Who Shagged Me
1999,Baby Geniuses
1999,The Bachelor
1999,Bats
1999,Being John Malkovich
1999,Bellyfruit
1999,Beowulf
1999,Best Laid Plans
1999,The Best Man
1999,Beyond the Mat
1999,Bicentennial Man
1999,Big Daddy
1999,The Big Kahuna
1999,Black and White
1999,The Blair Witch Project
1999,Blast from the Past
1999,Blue Streak
1999,The Bone Collector
1999,The Boondock Saints
1999,Bowfinger
1999,Boys Don't Cry
1999,Breakfast of Champions
1999,Bringing Out the Dead
1999,Brokedown Palace
1999,But I'm a Cheerleader
1999,Chill Factor
1999,Chutney Popcorn
1999,The Cider House Rules
1999,Coming Soon
1999,The Corruptor
1999,Cradle Will Rock
1999,Crazy in Alabama
1999,The Crimson Code
1999,Cruel Intentions
1999,Deep Blue Sea
1999,The Deep End of the Ocean
1999,Deterrence
1999,Detroit Rock City
1999,Deuce Bigalow: Male Gigolo
1999,Dick
1999,Dill Scallion
1999,A Dog of Flanders
1999,Dogma
1999,Double Jeopardy
1999,Drop Dead Gorgeous
1999,Dudley Do-Right
1999,EDtv
1999,Election
1999,End of Days
1999,Entrapment
1999,Entropy
1999,eXistenZ
1999,Eye of the Beholder
1999,Eyes Wide Shut
1999,Fantasia 2000
1999,Fight Club
1999,Flawless
1999,The Florentine
1999,For Love of the Game
1999,Forces of Nature
1999,Friends & Lovers
1999,Galaxy Quest
1999,The General's Daughter
1999,Ghost Dog: The Way of the Samurai
1999,Girl, Interrupted
1999,Gloria
1999,Go
1999,The Green Mile
1999,Guinevere
1999,Happy, Texas
1999,The Haunting
1999,Heaven or Vegas
1999,Held Up
1999,The Hi-Line
1999,House on Haunted Hill
1999,The Hurricane
1999,An Ideal Husband
1999,Idle Hands
1999,In Dreams
1999,In Too Deep
1999,The Insider
1999,Inspector Gadget
1999,Instinct
1999,The Iron Giant
1999,Jakob the Liar
1999,Jawbreaker
1999,Jesus' Son
1999,Joe the King
1999,Just a Little Harmless Sex
1999,Just the Ticket
1999,K-911
1999,The King and I
1999,Kiss the Sky
1999,Kiss Toledo Goodbye
1999,Lake Placid
1999,Liberty Heights
1999,Life
1999,Light It Up
1999,The Limey
1999,Lost & Found
1999,Love Stinks
1999,Lovers Lane
1999,Lycanthrope
1999,Magnolia
1999,Man of the Century
1999,Man on the Moon
1999,A Map of the World
1999,The Mating Habits of the Earthbound Human
1999,The Matrix
1999,Message in a Bottle
1999,The Messenger: The Story of Joan of Arc
1999,Mickey Blue Eyes
1999,A Midsummer Night's Dream
1999,Miss Julie
1999,The Mod Squad
1999,Mr. Death
1999,Mumford
1999,The Mummy
1999,Muppets from Space
1999,The Muse
1999,Music of the Heart
1999,My Favorite Martian
1999,My Voyage to Italy
1999,Mystery, Alaska
1999,Mystery Men
1999,Never Been Kissed
1999,The Ninth Gate
1999,Ninth Street
1999,Notting Hill
1999,October Sky
1999,Office Space
1999,The Omega Code
1999,One Man's Hero
1999,The Other Sister
1999,Our Friend, Martin
1999,P.U.N.K.S.
1999,The Passion of Ayn Rand
1999,Passport to Paris
1999,Payback
1999,Play It to the Bone
1999,Pushing Tin
1999,The Rage: Carrie 2
1999,Random Hearts
1999,Ravenous
1999,Retro Puppet Master
1999,Revelation aka Apocalypse
1999,Rites of Passage
1999,Runaway Bride
1999,The Runner
1999,She's All That
1999,Simon Sez
1999,Simply Irresistible
1999,The Sixth Sense
1999,Sleepy Hollow
1999,A Slipping-Down Life
1999,Snow Falling on Cedars
1999,South Park: Bigger, Longer & Uncut
1999,Speedway Junky
1999,Star Wars Episode I: The Phantom Menace
1999,Stigmata
1999,Stir of Echoes
1999,Storm
1999,The Story of Us
1999,The Straight Story
1999,Stuart Little
1999,Summer of Sam
1999,Superstar
1999,Sweet and Lowdown
1999,The Talented Mr. Ripley
1999,Tarzan
1999,Teaching Mrs. Tingle
1999,That Championship Season
1999,The Thirteenth Floor
1999,The Thirteenth Year
1999,The Thomas Crown Affair
1999,Three Kings
1999,Three to Tango
1999,Titus
1999,Toy Story 2
1999,Trippin'
1999,True Crime
1999,Tumbleweeds
1999,Twin Falls Idaho
1999,Universal Soldier: The Return
1999,Varsity Blues
1999,The Virgin Suicides
1999,Virus
1999,The Waiting Game
1999,Wakko's Wish
1999,A Walk on the Moon
1999,Walking Across Egypt
1999,When the Day Breaks
1999,Whiteboyz
1999,Wild Wild West
1999,Wing Commander
1999,Winnie the Pooh: Seasons of Giving
1999,Wisconsin Death Trip
1999,The Woman Chaser
1999,A Woman Scorned
1999,The Wood
